AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.192,0.175,0.182,0.211,0.229,0.227,0.263,0.209,0.22399999999999998,0.188,0.24,0.24,0.235,0.225,0.207,0.201
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,20.6,20.6,20.6,20.6,20.6,20.6,20.6,41.2,41.2,41.2,41.2,41.2
Revenue,15.4,13.1,13.3,14.8,15.2,15.3,17.4,15.8,16.5,17.5,18.4,19.1,19.2,19.2,18.5,17.7
Shares_Diluted,34.2538,34.2548,34.23,34.1903,34.193,34.1955,34.1551,34.1099,34.109,34.1067,34.0805,34.0608,34.0429,34.0404,34.0316,34.0143
Total_Assets,2781.2,2929.9,2928.8,2901.5,2941.1,2734.3,2642.0,2508.7,2451.1,2031.1,2068.8,2144.5,1978.4,1925.9,1975.1,1919.3
Total_Liabilities,2538.1,2684.3,2674.7,2649.3,2692.9,2492.0,2402.2,2274.9,2221.8,1807.5,1851.3,1932.7,1772.9,1727.9,1784.3,1735.3
