AAII_QTR_DATA,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.037,0.046,0.041,0.077,0.044,0.069,-0.032,0.083
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,2.2,2.3,2.3,2.3,2.3,2.2,2.2,1.9
Shares_Diluted,3.5352,3.8049,3.9889,3.9431,3.938,3.9273,3.8949,3.8934
Total_Assets,235.3,228.5,220.4,217.8,220.9,217.2,215.4,217.5
Total_Liabilities,181.5,172.5,160.5,157.0,159.8,156.2,155.1,157.3
