AAII_QTR_DATA,02/28/2023,08/31/2022,02/28/2022,08/31/2021,02/28/2021,08/31/2020,02/29/2020,08/31/2019,02/28/2019,08/31/2018,02/28/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.016,-1.5,-0.63,0.626,0.213,-0.125,0.574,1.063,0.147,0.27,-0.282
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,355.7,370.6,376.9,360.9,352.6,377.3,354.3,360.7,370.9,384.5,408.3
Revenue,8.1,8.9,18.8,18.9,24.0,19.8,21.6,20.2,16.5,23.3,22.2
Shares_Diluted,47.8905,47.8905,47.9091,47.872,47.8653,47.8653,47.8653,47.8653,47.8653,47.8653,47.8653
Total_Assets,888.7,958.4,1000.7,1031.0,1016.5,1028.3,1022.1,1011.7,986.3,1006.0,1036.3
Total_Liabilities,369.0,426.9,384.5,371.5,373.4,381.7,357.0,361.5,373.2,385.2,413.8
