AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.024,-0.026,-0.026,-0.031,-0.03,-0.04,-0.043,-0.036,-0.024,-0.035,-0.022,-0.025,-0.053,-0.021,0.015,-0.022
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738,40.738
Total_Assets,1.5,2.2,3.1,4.2,5.2,6.6,8.0,10.0,11.2,12.5,13.6,14.7,15.5,21.4,21.8,20.8
Total_Liabilities,1.2,0.8,0.7,0.7,0.5,0.6,0.4,0.6,0.4,0.7,0.4,0.6,0.4,4.1,3.6,3.2
