AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,5.376,5.618,5.872,5.551,4.818,5.747,5.744,4.795,4.955,5.387,4.654,4.581,5.035,5.291,5.456,5.255,5.289,5.252999999999999,5.56,5.176
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,27.4,27.1,26.4,25.0,22.8,23.5,24.4,23.7,23.8,25.8,24.8,24.0,25.0,25.1,26.2,25.2,25.2,25.1,24.5,23.8
Shares_Diluted,1.7143,1.7152,1.7143,1.7143,1.7143,1.7138,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143,1.7143
Total_Assets,3361.7,3334.4,3429.4,3454.6,3543.1,3536.8,3534.4,3431.0,3294.2,3139.1,3037.2,3036.2,2640.2,2673.1,2603.5,2564.2,2632.4,2654.0,2612.5,2611.9
Total_Liabilities,3130.7,3132.4,3239.8,3236.6,3273.2,3217.5,3218.4,3122.0,2989.9,2834.2,2739.1,2744.0,2359.3,2402.3,2341.5,2310.2,2389.5,2422.4,2392.0,2397.5
