AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.95,1.159,1.066,0.912,0.698,0.713,0.724,0.609,0.559,0.514,0.454,0.46,0.472,0.816,0.662,0.6729999999999999,0.631,0.647,0.618
Goodwill_Intangibles,308.5,308.8,309.0,309.3,309.5,309.7,310.0,308.8,309.1,309.4,309.9,310.5,311.0,310.5,309.2,309.8,310.3,310.8,311.3
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,255.3,233.4,197.9,167.1,150.8,150.4,149.6,147.4,146.8,147.8,147.1,149.7,159.6,164.8,169.4,171.8,167.6,162.6,157.2
Shares_Diluted,65.5512,65.4307,65.4237,65.3957,65.4452,65.3502,67.2836,71.9011,75.3935,75.7985,75.6985,75.7129,77.0071,78.5353,79.1558,79.9924,80.9901,81.8315,83.3427
Total_Assets,22325.2,21653.8,20772.1,20158.8,20560.3,19973.2,19650.6,19649.5,19533.6,19063.6,18794.1,18175.1,17375.6,16423.2,16474.9,16468.5,16435.2,16188.1,15865.7
Total_Liabilities,19950.1,19329.4,18497.9,17938.7,18368.6,17824.0,17524.5,17422.3,17200.6,17001.9,16779.9,16184.6,15389.7,14372.3,14441.9,14455.8,14430.9,14205.0,13868.8
