AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,0.732,1.36,1.358,0.855,2.863,0.975,1.452,0.497,-2.966,-2.202,0.733,0.23800000000000002,0.818,1.2690000000000001,-0.526,0.878
Goodwill_Intangibles,346.0,348.0,349.0,349.0,350.0,349.0,785.0,765.0,764.0,763.0,767.0,772.0,768.0,682.0,665.0,657.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,8443.0,8883.0,8986.0,8925.0,8988.0,8996.0,10072.0,10373.0,9958.0,9508.0,11456.0,11395.0,11456.0,11229.0,11359.0,11311.0
Revenue,3478.0,3450.0,3697.0,3384.0,3985.0,3626.0,3665.0,3445.0,2258.0,3324.0,3880.0,3682.0,3629.0,3771.0,3299.0,3611.0
Shares_Diluted,245.94,248.48,252.49,257.3,263.34,267.76,273.39,279.49,281.48,287.04,296.21,302.35,304.54,310.36,313.81,316.81
Total_Assets,77071.0,79144.0,81626.0,81726.0,81608.0,80005.0,80236.0,79464.0,78439.0,79254.0,82243.0,82499.0,82277.0,80449.0,78316.0,78725.0
Total_Liabilities,61835.0,62569.0,63780.0,63909.0,63525.0,62735.0,62376.0,62092.0,61235.0,62288.0,63124.0,63079.0,62763.0,61412.0,59798.0,59773.0
