AAII_QTR_DATA,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,1.208,1.103,1.18,1.12,1.098,1.068,1.041,0.644,0.585,0.467,0.732,0.664,0.652,0.698,0.687,0.695
Goodwill_Intangibles,11.7,11.8,11.9,12.0,12.1,12.2,12.4,12.5,12.6,12.8,13.0,13.1,13.3,13.5,13.6,13.7
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,31.5,31.5,31.5,31.5,31.5,31.5,31.5,12.0,12.0,12.0,35.0,35.0,35.0,35.0,35.0,35.0
Revenue,18.8,17.3,17.8,17.7,17.4,17.7,17.9,17.5,17.6,18.0,18.3,18.3,18.1,17.8,17.0,16.5
Shares_Diluted,5.6577,5.699,5.7204,5.72,5.857,5.8977,5.8979,5.8951,5.894,5.8870000000000005,5.5635,5.5609,5.5598,5.5581,5.5520000000000005,5.5512
Total_Assets,2323.5,2351.9,2327.3,2278.7,2195.1,2149.5,2026.4,2137.4,2093.8,1826.6,1797.5,1855.7,1756.4,1711.9,1689.2,1676.4
Total_Liabilities,2138.6,2158.8,2119.2,2074.6,1991.1,1948.8,1828.4,1944.6,1904.3,1641.4,1616.0,1688.3,1592.8,1552.9,1534.7,1526.3
