AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Current_Liabilities,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.401,-0.162,-1.172,-0.076,-0.005,0.091,0.024,-0.139,-1.07,-0.365,-0.456,-10.237,-12.038,0.5529999999999999,-1.648,0.586,0.123,0.18,0.444
Goodwill_Intangibles,,0.0,0.0,16.2,16.2,16.2,16.2,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Inventory,8.7,6.0,6.0,4.5,4.0,4.0,3.3,1.6,1.8,,,,,,,,0.0,0.0,0.0
LT_Debt,218.0,216.7,215.3,212.0,212.7,215.4,218.1,219.8,218.4,115.0,114.8,114.7,151.0,152.1,156.2,104.6,106.0,150.0,150.7
Revenue,29.3,36.3,33.0,31.5,32.9,35.8,37.0,32.3,23.0,5.9,4.6,10.0,,21.7,21.1,21.5,21.6,22.9,22.6
Shares_Diluted,15.956,15.734,15.7735,15.6737,15.6009,14.5819,15.4262,13.6597,13.6515,13.6515,13.6515,13.6515,13.6483,13.5554,13.1885,12.8112,12.6049,100.8672,11.9394
Total_Assets,484.7,495.0,490.3,504.2,501.8,507.6,519.7,504.5,502.1,285.0,289.3,298.6,473.2,651.5,655.8,600.7,604.8,624.9,622.9
Total_Liabilities,366.0,372.2,370.7,365.7,361.7,360.8,373.6,372.8,368.0,135.6,134.3,136.6,170.8,174.7,179.8,126.1,128.7,169.9,173.2
