AAII_QTR_DATA,03/31/2023,12/31/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010
Current_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Current_Liabilities,0.9,0.9,0.9,0.8,0.8,0.7,0.5,0.3,,,,,,,
Diluted_EPS,0.0,0.0,-0.001,0.0,-0.001,-0.001,-0.002,-0.012,-0.002,-0.001,0.0,-0.001,0.0,-0.001,-0.001
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,134.5845,134.5871,133.5952,130.1891,116.9412,114.022,131.5245,11.7445,43.5345,43.5345,33.8602,43.3715,28.5345,28.5345,28.5345
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Total_Liabilities,0.9,0.9,0.9,0.8,0.8,0.7,0.5,0.3,,,,,,,
