AAII_YR_DATA,11/30/2022,11/30/2021,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014
Capital_Expenditures,0.0,0.2,0.0,0.9,0.0,0.4,0.2,0.1,0.0
Cash_from_Operations,-5.3,-6.9,-11.1,-31.7,-29.8,-20.8,-11.7,-11.1,-11.1
Diluted_EPS,-0.225,-0.203,1.511,-0.279,-0.242,-0.27,-0.062,-0.156,-0.22
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-32.8,-29.3,218.5,-37.7,-29.5,-28.5,-6.6,-12.5,-12.4
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,145.7217,144.4289,144.6048,135.2253,121.7787,105.5628,105.104,80.3129,56.2683
Total_Assets,197.2,226.0,250.2,69.7,73.8,54.4,63.1,67.3,47.2
Total_Liabilities,0.8,1.7,2.0,45.1,30.3,19.7,0.8,1.0,1.3
