AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,19.5,21.1,22.2,27.4,28.4,70.0,45.5,37.3
Cash_from_Operations,48.4,30.1,11.5,-5.0,28.9,26.1,3.2,8.8
Diluted_EPS,-0.435,-0.233,-0.338,-0.841,-0.332,-0.189,-0.083,0.093
Goodwill_Intangibles,226.7,239.4,252.4,266.0,196.6,205.6,66.2,32.0
LT_Debt,208.3,248.0,247.2,246.5,148.7,147.8,151.4,46.6
Net_Income,-33.9,-18.4,-26.3,-61.3,-23.5,-13.3,-4.7,4.5
Revenue,248.5,272.0,276.1,254.2,186.7,178.3,96.2,74.2
Shares_Diluted,78.101,79.259,77.603,72.882,70.907,70.419,56.684,48.77
Total_Assets,510.8,581.0,586.5,595.2,506.2,523.0,506.5,261.5
Total_Liabilities,302.9,344.8,329.6,349.5,224.9,223.6,198.1,68.3
