AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,71.7,141.5,323.1,45.7,127.2,82.2,10.6
Cash_from_Operations,29.9,237.3,84.0,-31.9,100.7,104.3,64.3
Diluted_EPS,-4.096,1.422,0.956,-1.64,0.761,3.436,2.122
Goodwill_Intangibles,38.1,71.6,8.4,10.1,45.5,66.8,71.9
LT_Debt,446.9,443.3,194.5,193.5,246.8,198.4,138.3
Net_Income,-413.6,133.1,84.0,-81.2,28.1,123.0,59.8
Revenue,636.4,842.8,602.6,204.4,339.6,386.5,179.0
Shares_Diluted,100.9748,93.6382,87.901,49.5673,37.1509,35.7835,28.1683
Total_Assets,1111.1,1433.8,1128.2,659.2,534.2,436.1,354.4
Total_Liabilities,710.0,626.6,,359.7,400.1,260.2,206.2
