AAII_YR_DATA,11/30/2020,11/30/2019,11/30/2018,11/30/2017,11/30/2016,11/30/2015,11/30/2014
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.003,-0.002,-0.043,-0.003,-0.006,-0.004,-0.006
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.1,0.0,-0.2,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,24.044,23.5234,4.5,4.5,4.0,4.0,4.0
Total_Assets,0.0,0.1,0.0,0.1,0.0,0.0,0.0
Total_Liabilities,0.3,0.3,0.1,0.1,0.1,0.0,0.0
