AAII_YR_DATA,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,,,,0.0,0.4,0.0,0.0
Cash_from_Operations,-0.2,0.0,-0.1,0.0,-0.1,0.0,0.0
Diluted_EPS,-0.019,-0.002,-0.002,-0.012,-0.011,0.0,-0.002
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-1.6,-0.1,-0.1,-0.5,-0.5,0.0,-0.1
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,83.1674,38.1601,42.7282,42.7282,42.7282,47.1817,47.1817
Total_Assets,0.0,0.0,0.0,0.0,0.4,0.0,0.0
Total_Liabilities,1.3,0.9,0.8,0.8,0.6,0.1,0.2
