AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.1,0.2,0.1,0.3,0.1
Cash_from_Operations,-0.7,-0.7,-2.5,-2.5,0.4,2.2,1.7
Diluted_EPS,-0.616,-0.76,-1.673,-0.597,-1.656,0.358,-1.876
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1.9,0.0,0.0,1.0,0.0,0.0,0.0
Net_Income,-2.2,-2.6,-5.7,-1.6,-4.3,1.0,-3.9
Revenue,10.6,13.9,15.1,22.7,24.0,23.1,11.2
Shares_Diluted,3.5068,3.4434,3.4268,2.6388,2.5682,2.7792,2.0684
Total_Assets,3.5,2.2,2.9,5.8,6.8,8.2,4.4
Total_Liabilities,9.7,7.1,6.3,3.8,5.4,3.9,2.1
