AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.8,4.5,1.3,0.0,0.0,0.0,0.0
Cash_from_Operations,-32.4,-13.4,40.6,101.7,301.5,292.3,269.7
Diluted_EPS,-0.594,-0.473,0.709,0.387,2.035,1.862,1.66
Goodwill_Intangibles,279.4,427.8,565.0,630.9,399.2,259.2,235.7
LT_Debt,27.3,124.6,117.4,232.4,228.9,276.2,0.0
Net_Income,-70.4,-68.9,110.7,63.6,332.8,322.2,264.5
Revenue,54.8,198.1,320.1,244.3,590.4,581.2,456.3
Shares_Diluted,118.631,145.669,156.257,164.192,163.554,173.11,159.343
Total_Assets,717.2,963.7,1243.1,1215.4,1012.2,962.4,544.0
Total_Liabilities,124.0,234.0,397.2,464.2,316.3,501.9,430.5
