AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-15.2,3.2,-9.2,11.4,10.5,25.8,7.1,-18.9
Diluted_EPS,-0.302,0.062,-0.179,0.219,0.198,0.481,0.13,-0.341
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-15.2,3.2,-9.2,11.4,10.5,25.8,7.1,-18.9
Revenue,11.4,12.0,11.7,14.8,16.4,16.7,18.0,16.9
Shares_Diluted,50.2534,51.1867,51.2277,51.7957,53.1534,53.5516,54.1596,55.2819
Total_Assets,413.1,379.0,636.8,486.3,395.6,508.2,511.2,575.0
Total_Liabilities,236.1,170.3,416.7,236.3,133.1,238.7,248.0,296.9
