AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.2,2.5,32.1,5.7,2.0,5.9,15.7
Cash_from_Operations,58.0,66.9,52.1,40.2,15.4,17.0,15.2
Diluted_EPS,1.397,-1.546,-2.9,-9.548,-52.882,3.244,-10.918
Goodwill_Intangibles,145.2,158.7,172.2,185.8,199.7,0.0,
LT_Debt,391.1,178.6,187.8,151.3,104.9,42.5,50.7
Net_Income,27.7,-23.6,-40.7,-44.5,-154.8,9.5,-28.5
Revenue,76.6,83.6,88.1,70.7,68.4,77.3,44.1
Shares_Diluted,19.8107,15.2643,14.0397,4.659,2.9276,2.9296,2.6144
Total_Assets,414.4,486.7,528.4,539.7,471.3,173.2,174.5
Total_Liabilities,450.2,201.4,213.8,180.0,327.4,66.4,75.6
