AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.7,8.4,9.0,6.1,6.5,6.3,13.2,9.6,14.5
Cash_from_Operations,26.0,26.5,31.8,22.0,48.5,21.8,9.2,11.5,-14.2
Diluted_EPS,-0.486,-0.723,-0.406,-0.302,-0.168,-0.231,-0.323,-0.34600000000000003,-0.573
Goodwill_Intangibles,141.4,173.3,198.2,200.5,127.0,91.9,58.8,41.1,11.7
LT_Debt,0.0,177.2,166.2,155.7,145.8,0.0,0.0,0.0,0.0
Net_Income,-45.6,-65.4,-37.1,-28.3,-15.1,-19.5,-26.7,-23.4,-11.2
Revenue,521.5,445.9,436.2,387.0,322.1,275.2,237.3,221.8,167.9
Shares_Diluted,93.686,90.412,91.163,93.676,89.505,84.157,82.807,67.828,19.625999999999998
Total_Assets,635.5,586.8,591.9,662.4,629.1,362.8,321.1,331.8,134.2
Total_Liabilities,400.8,339.8,306.7,282.3,231.0,51.0,55.6,54.9,66.2
