AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,1.6,2.0,5.2,4.4,4.3,2.3,,0.0,0.0
Cash_from_Operations,-3.8,-2.0,1.1,4.0,-3.9,-1.3,-0.2,-0.2,-0.4,-0.1
Diluted_EPS,-0.135,-0.176,-4.081,-1.811,-1.66,2.564,-1.072,-0.626,-0.243,-0.027
Goodwill_Intangibles,23.3,9.0,,,,,,,0.0,0.0
LT_Debt,2.7,3.5,78.8,85.0,92.1,9.7,1.6,0.0,0.0,0.0
Net_Income,-15.4,-14.5,-108.0,-19.4,-15.1,17.8,-5.4,-1.9,-0.7,-0.5
Revenue,24.0,38.0,40.3,34.6,8.0,2.0,0.4,0.1,0.0,0.0
Shares_Diluted,114.5641,82.2284,26.459,10.7089,9.1055,6.9543,5.0801,3.0314,2.6771,18.9222
Total_Assets,49.9,58.2,115.8,131.7,137.2,46.2,3.4,0.8,0.4,0.0
Total_Liabilities,44.7,44.7,132.1,123.1,116.0,23.7,6.2,2.1,0.5,0.3
