AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,03/31/2015,03/31/2014
Capital_Expenditures,0.0,0.0,0.4,0.0,0.2,1.4,0.0,0.5,0.0,0.0
Cash_from_Operations,-0.2,-8.9,-16.9,-13.5,-7.7,-17.7,-19.9,-12.6,-3.6,-2.4
Diluted_EPS,-0.033,,,,,,,,,
Goodwill_Intangibles,0.3,0.3,0.3,0.5,0.3,0.0,,0.0,1.1,3.2
LT_Debt,0.0,0.0,1.2,0.0,0.0,3.8,1.8,5.3,0.3,0.5
Net_Income,-334.2,-500.9,-281.6,-171.9,-245.9,-108.5,-32.6,-37.6,-5.2,-3.3
Revenue,13.0,3.2,7.2,16.0,14.5,3.1,3.3,18.4,0.5,0.7
Shares_Diluted,9992.239,,0.003,,,,,,,
Total_Assets,20.6,19.6,12.3,14.7,14.2,6.3,6.5,29.4,9.3,4.3
Total_Liabilities,49.7,46.9,61.3,91.2,53.4,46.9,21.4,30.6,1.4,1.4
