AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,18.9,21.4,38.1,50.7,68.5,48.1,27.9,28.7
Cash_from_Operations,93.4,97.6,92.7,100.0,115.8,111.2,94.5,83.5
Diluted_EPS,-0.952,3.26,2.133,4.68,4.231,2.974,4.024,3.1210000000000004
Goodwill_Intangibles,150.0,149.8,154.7,164.0,144.4,151.3,107.1,81.6
LT_Debt,189.5,198.2,236.8,254.1,219.7,228.2,226.8,190.5
Net_Income,-16.0,55.1,36.2,79.7,72.3,50.6,67.9,51.2
Revenue,792.6,938.5,1034.9,979.9,941.5,887.7,839.7,781.7
Shares_Diluted,16.813,16.906,16.968,17.052,17.087,17.012,16.872,16.403
Total_Assets,806.6,827.8,861.2,904.4,765.6,751.4,724.5,675.9
Total_Liabilities,439.0,421.5,471.0,504.5,427.3,439.8,435.8,408.4
