AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.0,0.1,0.0,0.2,0.0
Cash_from_Operations,-20.6,24.8,7.5,3.4,5.4,12.9,6.8
Diluted_EPS,-0.181,-0.051,0.049,0.002,-0.266,0.706,-0.211
Goodwill_Intangibles,,,,0.0,0.0,,
LT_Debt,0.0,0.0,2.8,0.0,0.0,0.1,2.7
Net_Income,-1.1,-0.3,0.3,0.0,-1.7,3.1,-0.7
Revenue,5.6,1.2,38.1,32.3,27.1,19.0,5.0
Shares_Diluted,6.0185,5.9897,5.9701,6.048,6.287,4.4544,3.548
Total_Assets,63.5,169.8,114.4,90.8,82.1,74.2,23.2
Total_Liabilities,0.5,107.1,67.6,41.8,32.0,24.3,15.3
