AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,,,,,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.4,-0.7,-0.2,-0.1,0.0,-0.1,-0.1,0.0
Diluted_EPS,-0.062,-0.089,-0.029,-0.021,-0.02,-0.036,-0.037,-0.012
Goodwill_Intangibles,0.0,,,,,,,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.5,-0.6,-0.1,-0.1,-0.1,-0.2,-0.2,-0.1
Revenue,,0.0,0.0,0.0,0.1,0.1,0.0,0.0
Shares_Diluted,7.797,7.0817,5.2353,5.2358,5.2423,5.2423,5.1976,5.0333
Total_Assets,0.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.2,0.1,0.5,0.4,0.3,0.2,0.1,0.0
