AAII_YR_DATA,11/30/2022,11/30/2021,11/30/2013,11/30/2012,11/30/2011,11/30/2010,11/30/2009
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-0.1,-0.1,0.0,0.0,0.0,-0.2,-0.1
Diluted_EPS,0.0,0.0,-0.005,-0.005,-0.015,-0.009,-0.003
Goodwill_Intangibles,,,0.7,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.1,-0.1,-0.5,-0.4,-1.1,-0.6,-0.2
Revenue,,,0.3,0.0,0.0,0.0,0.0
Shares_Diluted,244.0389,244.0389,99.8427,82.0739,74.9588,67.6612,67.2655
Total_Assets,0.0,0.0,1.0,0.4,0.5,0.6,0.8
Total_Liabilities,0.9,0.9,2.3,2.3,2.0,1.2,0.9
