AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.5,0.3,0.1,0.0,,,
Cash_from_Operations,0.3,0.1,-0.1,-0.1,-0.2,-0.2,-0.1
Diluted_EPS,0.002,-0.007,-0.022,-0.014,-0.009,-0.008,-0.004
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,7.8,7.4,6.9,0.0,0.0,0.0,0.0
Net_Income,0.0,-0.2,-0.6,-0.4,-0.2,-0.2,-0.1
Revenue,1.2,0.9,0.4,0.2,0.1,0.0,0.0
Shares_Diluted,26.7424,26.2371,25.9327,25.685,25.5265,25.5265,25.182
Total_Assets,14.1,9.5,7.6,3.4,1.8,0.0,0.0
Total_Liabilities,14.9,10.4,8.3,4.0,2.2,0.2,0.0
