AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.0,,,,,,
Cash_from_Operations,-0.3,0.0,0.0,0.0,0.0,0.0,0.0
Diluted_EPS,-0.011,-0.471,-0.085,-0.123,-0.231,-0.272,-0.174
Goodwill_Intangibles,0.0,,,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.7,-15.6,0.0,0.0,0.0,0.0,0.0
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,67.216,33.1233,0.1271,0.1271,0.1271,0.1266,0.1266
Total_Assets,0.4,0.0,0.0,0.0,0.0,0.0,0.0
Total_Liabilities,0.1,0.0,0.0,0.0,0.0,0.0,0.0
