AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.0,0.0,0.0,0.0,0.2,2.4
Cash_from_Operations,-0.7,-5.2,-5.1,-8.7,0.2,-22.7,-10.8,0.3
Diluted_EPS,-0.083,-0.102,0.065,-0.117,0.057,-0.315,0.34,-0.7440000000000001
Goodwill_Intangibles,4.7,9.7,15.2,16.4,,,,3.2
LT_Debt,90.1,86.8,86.0,86.0,85.9,88.4,85.9,83.9
Net_Income,-9.2,-10.2,6.1,-10.9,5.2,-28.7,30.9,-67.5
Revenue,51.4,63.5,56.3,31.1,5.1,6.1,7.4,6.8
Shares_Diluted,111.0453,100.4725,94.4701,92.8004,91.9059,91.1381,90.9262,90.7762
Total_Assets,12.2,19.4,31.1,39.8,42.6,31.9,61.2,34.0
Total_Liabilities,93.3,91.5,94.1,97.7,91.8,94.5,94.6,102.3
