AAII_YR_DATA,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,2.7,0.4,1.4,0.4,0.3,0.2,0.2
Cash_from_Operations,7.7,5.3,4.3,-2.4,0.6,8.4,3.5
Diluted_EPS,-0.064,-0.923,1.004,-0.447,0.023,1.505,0.209
Goodwill_Intangibles,10.6,9.9,10.1,12.2,13.9,14.1,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.8,-11.5,12.5,-5.6,0.3,18.6,1.6
Revenue,212.9,211.1,189.9,174.1,163.0,184.3,127.6
Shares_Diluted,12.8216,12.4748,12.4725,12.4359,12.5023,12.3889,7.4888
Total_Assets,81.2,68.4,64.4,60.5,63.4,64.8,29.5
Total_Liabilities,31.4,21.5,25.5,34.8,18.1,20.3,13.7
