AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,06/30/2015
Capital_Expenditures,0.0,0.1,,1.0,1.5,37.8,15.7,5.3,1.9
Cash_from_Operations,-14.0,-17.3,-12.7,-10.6,-17.8,-41.3,-5.1,-0.9,-2.7
Diluted_EPS,0.179,-0.14,-0.177,-0.219,-0.304,-0.705,-0.108,-0.068,-0.113
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,24.9,-16.8,-14.3,-13.9,-17.7,-36.5,-4.3,-1.9,-1.9
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,139.4812,119.701,80.3972,63.4872,58.1141,51.7994,39.2306,27.2209,16.9591
Total_Assets,200.6,167.0,182.1,43.0,43.5,43.8,41.7,31.0,8.8
Total_Liabilities,5.8,9.7,15.8,6.1,3.0,2.9,2.6,1.6,0.4
