AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,25.9,17.8,16.2,20.1,24.4,20.9,18.0,13.9,11.4
Cash_from_Operations,85.6,97.9,76.9,70.3,64.6,97.8,65.2,47.0,57.6
Diluted_EPS,4.019,2.514,2.538,1.875,1.637,2.618,1.988,1.852,2.211
Goodwill_Intangibles,237.7,131.7,142.5,115.6,123.5,199.5,84.1,89.2,72.9
LT_Debt,0.0,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.0
Net_Income,90.9,57.4,57.9,43.0,38.0,60.4,46.0,43.0,51.5
Revenue,1298.8,1128.6,1137.9,1092.1,1116.1,1058.5,972.0,980.4,983.7
Shares_Diluted,22.616,22.826,22.8185,22.9317,23.1984,23.0826,23.1424,23.2399,23.2701
Total_Assets,1198.0,956.5,903.9,843.1,787.6,768.7,681.1,673.6,615.5
Total_Liabilities,596.4,406.3,399.6,375.9,333.9,327.7,289.1,299.4,266.1
