AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,02/28/2018,02/28/2017
Capital_Expenditures,7.9,2.8,2.2,102.3,56.5,5.6,3.5
Cash_from_Operations,-5.0,-115.3,-42.6,-83.5,-18.8,-3.9,-1.0
Diluted_EPS,-1.079,-0.903,-1.879,-18.752,-4.994,-1.148,-0.137
Goodwill_Intangibles,105.2,90.8,3.7,41.0,0.0,0.4,0.4
LT_Debt,103.4,20.6,0.8,12.0,35.9,0.1,0.0
Net_Income,-248.1,-168.0,-172.7,-201.0,-41.8,-9.6,-1.1
Revenue,527.3,41.6,45.1,47.1,,,
Shares_Diluted,229.871,186.038,91.8844,10.718,8.3807,8.3807,8.3807
Total_Assets,1154.5,1057.0,218.3,377.6,81.6,19.1,9.4
Total_Liabilities,187.2,72.8,21.9,217.3,87.4,8.9,0.8
