AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.2,19.4,8.3,2.2,7.6,5.5,3.6
Cash_from_Operations,93.4,79.2,32.9,54.2,37.9,37.7,39.9
Diluted_EPS,2.926,3.129,1.323,2.116,0.944,2.009,1.801
Goodwill_Intangibles,207.6,212.5,211.7,130.8,133.8,63.1,57.0
LT_Debt,120.5,120.1,119.8,29.5,29.5,0.0,0.0
Net_Income,59.2,63.8,23.0,36.0,16.8,27.8,24.4
Revenue,193.4,181.1,129.6,117.0,108.5,82.9,78.4
Shares_Diluted,20.2334,20.3902,17.3989,17.0281,17.7563,13.861,13.5716
Total_Assets,5263.3,4652.5,4449.7,3421.5,3031.0,2246.5,2061.7
Total_Liabilities,4650.3,4087.1,3920.9,3040.4,2665.3,2001.0,1831.8
