AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.1,24.4,20.1,7.6,13.2,63.0,54.5
Cash_from_Operations,-11.4,18.6,14.6,12.1,14.2,21.2,51.7
Diluted_EPS,-6.48,-1.24,-1.61,-14.08,-10.678,9.481,1.853
Goodwill_Intangibles,,,,21.8,0.5,1.1,1.1
LT_Debt,1.2,22.5,28.6,0.0,2.6,57.2,170.0
Net_Income,-92.2,-17.6,-22.7,-109.2,-31.1,27.6,5.2
Revenue,181.0,196.6,218.7,155.4,195.0,239.1,272.3
Shares_Diluted,14.236,14.206,14.111,7.756,2.911,2.9075,2.8157
Total_Assets,194.5,248.6,282.8,277.4,404.7,473.3,567.8
Total_Liabilities,158.8,112.2,127.3,99.2,136.7,152.4,271.4
