AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1.7,1.8,3.9,2.3,1.9,2.4,10.1,3.8,3.8
Cash_from_Operations,-12.7,12.3,10.0,-25.9,-11.0,8.8,0.5,5.8,21.4
Diluted_EPS,-0.075,-0.145,0.25,-0.574,0.525,-0.654,-0.285,-0.139,0.091
Goodwill_Intangibles,47.1,48.6,48.3,50.2,56.6,56.7,58.6,99.7,110.8
LT_Debt,29.9,48.5,41.1,44.6,34.5,142.1,140.6,115.2,114.3
Net_Income,-4.3,-8.2,14.1,-31.5,27.4,-33.8,-14.5,-6.1,3.6
Revenue,377.4,368.5,376.4,428.7,483.7,516.0,544.8,487.8,576.7
Shares_Diluted,57.149,56.603,56.28,54.769,52.175,51.724,50.874,44.37,39.321999999999996
Total_Assets,283.1,272.0,269.6,264.8,293.3,400.1,426.5,412.9,393.5
Total_Liabilities,180.3,164.3,160.2,170.9,184.2,325.7,324.9,299.6,308.5
