AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,,0.0,0.1,,,
Cash_from_Operations,-92.5,-79.7,-70.8,-35.6,-4.6,-4.4
Diluted_EPS,-2.874,-2.894,-2.517,-2.903,-3.041,-0.177
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,9.5,0.0,0.0,0.0,0.0,0.0
Net_Income,-112.0,-100.8,-79.2,-43.8,-82.2,-4.8
Revenue,,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,38.9848,34.8274,31.4632,15.0707,27.0451,27.0451
Total_Assets,356.6,195.5,273.3,138.1,77.2,0.7
Total_Liabilities,30.0,26.4,14.6,9.4,2.3,0.2
