AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,19.8,16.4,63.8,16.9,13.5,17.9,46.0,61.8,250.5
Cash_from_Operations,79.1,31.1,49.4,64.2,16.7,-14.7,22.7,127.5,64.9
Diluted_EPS,18.656,-2.09,1.04,0.9,-1.95,-8.465,-69.351,1.291,2.9539999999999997
Goodwill_Intangibles,19.2,19.2,19.2,,,,,,
LT_Debt,0.0,14.9,29.8,49.6,49.4,133.4,149.5,150.0,150.0
Net_Income,249.8,-27.2,13.6,11.8,-22.6,-64.2,-524.8,9.8,22.3
Revenue,270.3,197.0,220.1,208.3,177.9,212.1,287.2,410.4,336.3
Shares_Diluted,13.3914,12.993,13.1051,13.0986,11.5709,7.5819,7.5669,7.563,7.5407
Total_Assets,766.9,550.2,578.4,525.2,510.6,540.9,640.0,1166.7,1175.3
Total_Liabilities,103.5,138.9,143.8,108.0,108.5,177.5,213.4,219.4,241.3
