AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.1,0.1,0.0,0.4,0.7,1.6,0.1
Cash_from_Operations,11.1,-24.1,-32.5,-54.0,-3.7,-28.8,-60.1
Diluted_EPS,-0.184,-0.734,0.094,-1.251,-0.719,-1.121,-1.513
Goodwill_Intangibles,63.1,39.4,44.6,5.0,6.0,6.9,7.9
LT_Debt,58.6,51.7,47.7,29.3,22.2,3.7,11.8
Net_Income,-15.3,-46.4,5.3,-67.1,-37.7,-54.2,-57.4
Revenue,111.4,55.6,62.0,15.5,48.2,38.9,11.4
Shares_Diluted,83.2137,63.1651,56.4025,53.6791,52.3849,48.3552,37.941
Total_Assets,182.9,108.5,88.1,51.7,102.8,88.8,38.0
Total_Liabilities,113.1,78.8,79.2,69.4,71.1,34.4,38.8
