AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,1.8,0.7,0.4,2.5,0.6,0.6,1.0,2.1
Cash_from_Operations,12.5,21.0,22.3,21.6,20.9,18.8,17.1,14.1,17.3
Diluted_EPS,1.905,2.015,2.343,2.034,1.567,1.755,1.592,1.513,1.4880000000000002
Goodwill_Intangibles,0.3,0.4,0.5,0.2,0.3,0.3,0.4,0.5,0.6
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,17.4,18.5,21.8,19.1,14.9,16.3,14.7,14.1,14.6
Revenue,60.3,69.8,75.6,73.3,68.3,66.1,63.1,59.6,56.2
Shares_Diluted,9.1103,9.1967,9.3256,9.4004,9.5327,9.312,9.2633,9.3173,9.8449
Total_Assets,2130.6,2110.8,2086.3,2069.2,2003.8,1877.6,1821.1,1691.9,1616.9
Total_Liabilities,1874.3,1862.1,1842.4,1834.1,1769.0,1647.8,1601.5,1475.5,1404.8
