AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.5,1.3,1.0,1.9,2.8,,
Cash_from_Operations,56.1,49.3,35.6,36.0,32.8,,
Diluted_EPS,2.016,1.89,1.221,1.224,1.064,1.003,0.678
Goodwill_Intangibles,85.9,86.7,87.7,88.7,89.8,68.0,69.3
LT_Debt,0.0,1.6,6.7,34.4,37.7,0.0,0.0
Net_Income,50.5,47.3,27.6,27.2,24.1,22.8,12.9
Revenue,152.7,135.8,116.7,110.0,105.5,96.5,80.0
Shares_Diluted,25.053,25.018,22.573,22.2351,22.675,22.765,19.0191
Total_Assets,3478.5,3279.1,3081.1,2951.5,2882.6,2628.6,2450.9
Total_Liabilities,2942.8,2791.5,2634.9,2593.9,2538.3,,
