AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.5,1.1,0.4,1.1,1.5,0.7,0.0
Cash_from_Operations,-102.9,-95.5,-80.6,-104.3,-56.3,-24.7,-16.1
Diluted_EPS,-0.698,-1.553,-2.137,-4.81,-2.887,-1.345,-0.669
Goodwill_Intangibles,143.5,154.3,,,,,
LT_Debt,187.1,88.1,87.0,58.3,31.9,0.0,0.0
Net_Income,-94.7,-122.7,-91.1,-125.6,-60.1,-26.6,-13.2
Revenue,110.2,49.6,20.4,2.7,2.5,1.6,1.1
Shares_Diluted,135.6287,79.0271,42.6429,26.1103,20.8084,19.7357,19.7357
Total_Assets,344.5,304.4,159.2,109.0,120.0,45.0,33.5
Total_Liabilities,299.3,209.1,125.4,94.6,44.6,5.0,2.6
