AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.4,15.6,18.5,45.7,63.5,65.9,49.2,53.1,14.9,20.1
Cash_from_Operations,-26.4,-13.5,-30.2,24.6,32.6,23.9,30.2,28.6,28.3,25.2
Diluted_EPS,-1.643,1.425,-2.998,-1.168,0.605,1.328,0.411,0.984,1.067,0.384
Goodwill_Intangibles,27.9,30.0,32.1,30.8,34.2,28.8,29.9,29.6,32.8,35.6
LT_Debt,175.6,222.0,240.4,169.7,132.3,122.4,143.0,114.2,128.9,93.5
Net_Income,-36.2,31.9,-65.2,-26.4,14.0,30.9,9.7,23.1,25.3,9.0
Revenue,203.1,139.1,77.9,276.8,308.9,279.6,270.9,257.9,255.2,258.2
Shares_Diluted,22.0209,22.4068,21.7492,22.6318,23.209,23.248,23.5212,23.4956,23.7492,23.5203
Total_Assets,587.1,687.7,690.2,675.0,439.2,423.4,405.8,372.2,401.6,386.8
Total_Liabilities,524.2,583.6,612.4,539.6,263.6,246.1,263.6,237.6,273.9,269.7
