AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7147.0,7981.0,8048.0,7248.0,7594.0,7584.0,8553.0,7624.0,6077.0,5395.0
Cash_from_Operations,4870.0,3012.0,4235.0,6659.0,8644.0,7480.0,8461.0,7616.0,4457.0,6343.0
Diluted_EPS,2.199,1.741,2.009,3.014,2.069,3.982,1.209,2.541,1.878,1.999
Goodwill_Intangibles,6630.0,6677.0,6971.0,7013.0,7049.0,7072.0,7124.0,3156.0,3221.0,3335.0
LT_Debt,35662.0,35714.0,35483.0,31719.0,34465.0,32565.0,32216.0,24286.0,19853.0,18271.0
Net_Income,2170.0,1697.0,1957.0,2936.0,2005.0,3779.0,1121.0,2269.0,1623.0,1719.0
Revenue,19078.0,17938.0,16663.0,34438.0,35978.0,33558.0,31366.0,29447.0,27429.0,24888.0
Shares_Diluted,987.0,980.0,977.0,974.0,969.0,949.0,927.0,893.0,864.0,860.0
Total_Assets,95349.0,133013.0,129317.0,124977.0,119634.0,116770.0,114904.0,95384.0,86416.0,79924.0
Total_Liabilities,70605.0,98620.0,96732.0,92753.0,88893.0,86874.0,89067.0,69398.0,63615.0,56999.0
