AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,2656.0,2874.0,3170.0,1199.0,1049.0,599.0,409.0
Diluted_EPS,11.404,5.31,6.846,4.023,2.8,2.307,4.564
Goodwill_Intangibles,,,,,0.0,226.0,
LT_Debt,992.0,991.0,0.0,0.0,0.0,1517.0,2764.0
Net_Income,2136.0,1053.0,1358.0,773.0,562.0,463.0,916.0
Revenue,16103.0,6817.0,8656.0,4185.0,2789.0,3835.0,1801.0
Shares_Diluted,187.3,198.3,201.0,192.4,200.6908,200.6908,200.6908
Total_Assets,146875.0,125505.0,100161.0,86699.0,80854.0,82710.0,80807.0
Total_Liabilities,133484.0,117229.0,90985.0,79841.0,75492.0,78155.0,
