AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.2,0.0,0.1,0.6,0.9,0.2,0.1,0.0
Cash_from_Operations,-36.3,-43.0,-39.3,-46.5,-25.5,-13.1,-5.4,-3.3
Diluted_EPS,-0.718,-1.18,-1.352,-2.205,-1.279,-1.096,-0.411,-0.209
Goodwill_Intangibles,0.1,0.3,0.4,0.5,0.2,0.0,0.0,0.0
LT_Debt,1.1,1.2,0.3,0.4,0.0,0.0,57.5,20.6
Net_Income,-31.7,-49.1,-36.6,-57.3,-32.1,-26.1,-9.6,-4.9
Revenue,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shares_Diluted,44.2079,41.63,27.0649,26.0045,25.095,23.8121,23.411,23.411
Total_Assets,110.3,134.7,95.0,130.9,171.4,133.8,31.8,3.6
Total_Liabilities,15.1,21.4,11.1,15.5,8.4,5.2,59.4,21.1
