AAII_YR_DATA,10/31/2021,10/31/2020,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013
Capital_Expenditures,131.2,78.1,92.9,90.1,58.3,50.7,56.4,71.1,49.4
Cash_from_Operations,555.5,539.4,337.4,364.8,360.7,384.3,249.6,182.4,221.9
Diluted_EPS,3.779,3.034,2.535,2.503,2.406,2.063,1.776,1.509,1.31
Goodwill_Intangibles,841.7,832.4,714.6,330.9,308.8,302.9,314.5,115.7,120.2
LT_Debt,691.2,691.3,620.9,312.5,305.6,328.5,354.8,347.3,223.5
Net_Income,409.9,329.7,274.0,271.9,267.7,231.0,201.6,173.9,154.8
Revenue,3959.6,3378.8,3138.1,2618.7,2505.2,2392.2,2390.9,2172.7,2041.4
Shares_Diluted,108.473,108.663,108.09,108.657,111.252,111.987,113.514,115.256,118.21
Total_Assets,2936.1,2853.2,2330.5,1571.0,1493.8,1384.6,1303.7,1192.4,1002.7
Total_Liabilities,1785.0,1738.4,1471.0,902.1,876.7,834.5,841.5,783.7,644.0
