AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,48.0,105.0,73.0,40.0,73.0,64.0,42.0,40.7
Cash_from_Operations,-62.0,125.0,283.0,153.0,42.0,-266.0,-57.8,-27.7
Diluted_EPS,-2.95,1.992,4.872,-0.871,33.323,-5.191,-6.623,-2.093
Goodwill_Intangibles,12.0,81.0,50.0,56.0,58.0,62.0,24.2,33.0
LT_Debt,4.0,5.0,0.0,130.0,265.0,0.0,1274.0,1235.2
Net_Income,-101.0,70.0,171.0,-30.0,1146.0,-422.0,-353.0,-111.2
Revenue,1359.0,2444.0,2682.0,2461.0,2641.0,3122.0,1296.6,1388.9
Shares_Diluted,34.232,35.134,35.096,34.432,34.391,81.295,53.293,53.123999999999995
Total_Assets,1245.0,1695.0,1699.0,1732.0,1855.0,2710.0,855.0,1098.6
Total_Liabilities,561.0,708.0,793.0,986.0,1085.0,3893.0,1639.0,1515.8
