AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,29.7,32.2,28.8,19.3,17.1,26.2,39.3,27.1,18.1,15.7
Cash_from_Operations,166.9,76.7,204.6,357.7,313.7,497.5,443.8,368.7,422.6,405.4
Diluted_EPS,0.789,1.544,-9.551,-17.938,2.932,3.446,3.49,3.579,3.176,2.778
Goodwill_Intangibles,1550.6,1527.0,1504.6,2984.7,4962.9,4923.9,4513.7,3790.4,3172.5,2497.4
LT_Debt,636.4,1002.3,1742.6,1730.3,1974.3,1851.4,1683.6,1262.8,558.3,27.1
Net_Income,66.3,131.0,-796.5,-1497.7,268.6,390.4,324.9,336.3,317.3,280.5
Revenue,1972.0,1911.2,1734.0,1779.8,1723.1,3253.4,3183.2,2780.0,2438.9,2154.0
Shares_Diluted,84.121,84.832,83.395,83.495,91.606,92.958,93.109,93.96,99.887,100.969
Total_Assets,2347.9,2722.5,3347.9,4145.9,5937.5,5867.3,5339.4,4547.2,3608.2,3008.7
Total_Liabilities,1456.3,1826.1,2600.5,2646.9,2849.6,2800.8,2578.6,2109.7,1343.6,665.7
