AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-17.7,56.1,51.8,-28.1,-109.9,-89.4,-43.8
Diluted_EPS,0.072,0.191,0.408,0.383,0.624,0.779,0.72
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,5.0,5.0,5.0,32.9,28.2,1.6,0.0
Net_Income,3.4,8.9,18.2,16.7,22.2,16.5,7.6
Revenue,36.5,42.3,43.5,45.1,32.9,20.4,9.7
Shares_Diluted,47.1023,46.5299,44.7076,43.7236,35.5413,21.1943,10.5113
Total_Assets,350.2,368.7,383.7,403.0,358.3,258.7,139.8
Total_Liabilities,11.5,13.4,14.1,42.9,37.0,7.9,1.2
