AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.0,1.8,1.5,0.2,1.2,0.7,3.5
Cash_from_Operations,-18.0,-8.6,-46.1,16.8,18.4,-95.6,-25.1
Diluted_EPS,-6.24,-461.64,-88.1,-554.793,-63.467,-100.298,-236.161
Goodwill_Intangibles,0.1,0.0,5.5,,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-34.6,-166.0,-31.2,-179.8,-20.4,-32.3,-76.0
Revenue,34.9,133.6,347.4,510.1,323.5,254.9,209.2
Shares_Diluted,5.543,0.3596,0.3544,0.3242,0.3219,0.3219,0.3219
Total_Assets,152.6,271.1,573.7,619.7,408.1,403.1,266.7
Total_Liabilities,138.4,226.7,369.1,394.4,283.9,296.3,154.5
