AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,11.7,13.6,3.9,10.8,1.5,1.1,0.5,0.6
Cash_from_Operations,-48.3,-47.9,-23.4,-26.2,-28.7,-22.1,-17.7,-12.5
Diluted_EPS,-2.614,-1.603,-1.066,-1.626,-1.434,-8.301,-1.364,-1.003
Goodwill_Intangibles,7.5,20.2,24.2,23.7,3.7,,,
LT_Debt,0.0,0.0,0.0,7.6,7.6,4.3,12.1,13.2
Net_Income,-96.7,-57.7,-31.5,-40.8,-31.5,-31.2,-27.6,-20.3
Revenue,105.5,110.6,86.4,56.7,37.6,22.9,17.6,12.2
Shares_Diluted,36.991,35.9975,29.5891,25.0907,21.9943,3.757,20.2444,20.2444
Total_Assets,434.2,501.5,271.0,170.0,67.6,91.8,37.1,7.4
Total_Liabilities,75.3,60.6,64.9,41.3,26.5,25.9,23.6,22.5
