AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,0.0,0.0,0.0,0.0,0.0,0.1,-1.5,-1.3,-1.3,-0.9
Diluted_EPS,-1.889,-3.782,-4.353,,,,,,-3.832,-3.832
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-3.3,-2.2,-2.2,,,,,,-0.3,-0.3
Revenue,,0.0,0.0,,,,,,0.0,0.0
Shares_Diluted,4968.125,3846.012,3846.012,3359.812,2044.001,1527.3,783.0642,1.7411,1.7411,0.5719
Total_Assets,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.6,2.6,2.7
Total_Liabilities,3.3,3.8,3.5,3.3,3.1,3.0,5.6,5.4,5.4,3.9
