AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.8,0.7,0.9,0.7,0.1,0.3,0.3,0.3,0.6
Cash_from_Operations,53.1,20.0,27.3,19.9,1.9,-4.5,-4.7,-5.2,-2.9
Diluted_EPS,7.213,6.858,4.361,3.439,1.457,0.072,-1.855,-2.557,-2.381
Goodwill_Intangibles,2.5,2.6,1.3,0.9,0.8,0.2,0.6,8.5,12.4
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,50.1,47.7,30.3,23.9,10.1,0.5,-12.9,-17.8,-16.5
Revenue,314.6,308.5,274.3,217.9,107.6,39.1,27.1,33.9,42.4
Shares_Diluted,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489,6.9489
Total_Assets,248.9,201.7,133.3,131.6,88.1,42.4,34.9,53.6,78.1
Total_Liabilities,61.9,67.2,45.5,73.7,54.2,18.7,11.6,12.6,16.4
