AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.7,7.2,5.8,8.6,4.9,4.4,2.6
Cash_from_Operations,-16.2,25.9,34.1,32.7,24.5,26.3,36.4
Diluted_EPS,0.476,1.375,0.532,-0.557,0.536,0.342,0.152
Goodwill_Intangibles,106.7,79.7,51.5,119.0,23.0,31.4,41.2
LT_Debt,107.1,58.4,0.0,9.6,0.0,0.0,17.5
Net_Income,13.9,39.2,15.1,-15.6,15.6,10.5,4.8
Revenue,521.9,538.2,519.5,401.9,269.3,261.6,219.4
Shares_Diluted,29.242,28.5,28.407,28.006,29.089,30.61,31.459
Total_Assets,469.2,378.0,320.6,310.7,179.5,201.3,175.5
Total_Liabilities,277.8,219.5,184.6,193.5,49.0,74.2,50.6
