AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,18.0,8.9,9.1,13.6,11.3,-12.2,-1.2,2.9
Diluted_EPS,1.442,17.182,10.105,3.312,6.39,2.721,2.458,14.79
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,231.1,192.1,149.2,216.1,243.1,223.5,290.5,442.0
Net_Income,8.4,101.0,61.0,19.5,42.4,18.7,18.8,127.8
Revenue,2.3,9.8,13.1,10.9,30.8,30.7,46.2,66.0
Shares_Diluted,5.809,5.877,6.037,5.858,6.628,6.881,7.647,8.718
Total_Assets,533.1,485.6,364.4,531.9,574.2,599.1,668.7,1015.4
Total_Liabilities,243.2,204.5,151.5,394.3,448.9,482.9,577.3,950.0
