AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,486.8,309.0,188.8,213.4,165.5,116.1,71.4,
Cash_from_Operations,744.7,539.9,304.8,172.6,37.1,-1.4,58.7,0.0
Diluted_EPS,1.534,0.688,0.418,-1.111,-0.587,-7.475,-2.127,0.0
Goodwill_Intangibles,1430.6,1639.5,1667.2,361.8,378.8,154.9,,
LT_Debt,3063.0,2694.3,2453.8,1632.6,1674.5,624.9,0.0,0.0
Net_Income,339.5,160.1,74.1,-120.7,-51.2,-147.7,-30.9,0.0
Revenue,2142.6,1673.0,1273.0,1063.7,751.4,445.9,426.6,0.0
Shares_Diluted,221.3992,232.7939,177.2684,108.6838,87.2096,19.7602,14.5458,62.5
Total_Assets,5827.7,5773.6,5572.2,2897.6,2752.5,1410.7,501.6,501.1
Total_Liabilities,4262.4,3776.8,3508.3,2253.3,2114.3,975.1,19.6,19.6
