AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cash_from_Operations,-1.4,4.7,25.9,46.6,63.7,88.0,88.6,110.9,69.5,61.4
Diluted_EPS,0.09,-0.385,-2.001,0.311,-3.18,0.661,-1.794,-3.017,0.38,3.263
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,255.8,125.7,166.7,74.3,74.1,73.9,73.7,73.4,40.0,40.0
Net_Income,2.6,-12.4,-70.7,11.1,-92.4,17.2,-41.3,-69.4,7.8,52.8
Revenue,52.0,12.6,,126.0,7.1,127.1,37.8,5.3,85.7,40.6
Shares_Diluted,29.243,32.312,35.343,35.833,29.052,26.011,23.051,23.002,20.397,16.189
Total_Assets,1002.3,803.0,1212.4,4000.1,4099.4,4160.5,4117.0,4202.9,4017.7,2195.0
Total_Liabilities,785.0,578.9,966.1,3672.9,3825.0,3774.2,3758.1,3718.9,3372.5,1643.1
