AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,10.5,7.6,5.0,3.8,1.5,2.0,4.7
Cash_from_Operations,92.8,105.5,72.8,100.0,30.4,61.5,95.1
Diluted_EPS,0.977,1.025,0.573,-1.57,-0.978,-0.859,0.561
Goodwill_Intangibles,952.6,1137.9,877.2,910.9,945.3,602.5,976.8
LT_Debt,381.5,260.4,338.1,412.4,539.8,233.0,113.2
Net_Income,48.1,50.6,27.0,-65.2,-40.1,-35.5,24.4
Revenue,717.9,560.5,509.6,455.9,117.7,103.7,574.0
Shares_Diluted,49.282,49.381,47.211,41.494,40.959,41.396,43.48
Total_Assets,1137.6,997.7,1001.7,1022.7,1299.5,865.8,978.0
Total_Liabilities,494.1,390.1,460.3,605.6,837.3,386.8,464.0
