AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,0.1,0.0,0.3,0.1,0.2,0.1,0.8
Cash_from_Operations,-19.1,-25.3,-28.6,-30.7,-25.3,-21.4,-19.7
Diluted_EPS,-0.467,-0.776,-1.536,-2.474,-2.572,-1.911,-2.286
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,0.1,0.2,1.1,0.0,0.0,2.8,1.0
Net_Income,-19.8,-22.4,-28.9,-31.9,-29.5,-21.9,-26.2
Revenue,0.3,0.9,0.6,0.5,0.7,0.1,0.3
Shares_Diluted,42.4372,28.8492,18.7868,12.8807,11.4757,11.4747,11.4747
Total_Assets,8.0,9.8,11.7,4.6,22.0,5.6,2.8
Total_Liabilities,2.8,2.4,38.3,30.8,30.6,19.3,6.2
