AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,17.0,21.0,44.0,14.0,10.0,2.0,296.0,194.0,207.0
Cash_from_Operations,481.0,-139.0,294.0,268.0,-75.0,378.0,1213.0,1125.0,1886.0
Diluted_EPS,-0.818,-2.571,-1.343,-0.649,1.105,3.926,0.188,0.516,24.456999999999997
Goodwill_Intangibles,7464.0,7839.0,8259.0,8692.0,9066.0,1.0,25115.0,25184.0,25238.0
LT_Debt,2936.0,3550.0,5677.0,5039.0,5796.0,1583.0,6626.0,5588.0,4778.0
Net_Income,-190.0,-596.0,-311.0,-150.0,255.0,329.0,64.0,178.0,8780.0
Revenue,2136.0,1145.0,2022.0,1827.0,1783.0,0.0,4795.0,4450.0,4002.0
Shares_Diluted,232.1912,231.8209,231.649,231.0167,230.8242,83.7973,340.0,345.0,359.0
Total_Assets,11664.0,11191.0,11505.0,10957.0,11802.0,2995.0,29798.0,30269.0,34542.0
Total_Liabilities,5324.0,4641.0,6266.0,5407.0,6133.0,1709.0,18865.0,18871.0,20461.0
