AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.7,0.1,0.2,1.0,1.4,2.5,1.5,1.0,1.0
Cash_from_Operations,-21.0,-21.7,-29.3,-42.4,-51.4,-41.6,-36.9,-48.8,-47.0,-51.4
Diluted_EPS,1.573,-6.07,-5.235,-13.866,-33.406,4.576,-77.761,-41.079,-35.399,-35.399
Goodwill_Intangibles,,,,4.4,5.3,6.1,6.9,88.5,75.2,
LT_Debt,1.5,3.7,20.1,0.0,19.3,15.7,18.4,0.0,0.0,0.0
Net_Income,8.0,-28.5,-17.8,-40.4,-53.7,7.0,-112.4,-59.3,-51.1,-51.1
Revenue,3.1,12.3,4.3,0.0,23.1,14.7,10.0,33.6,45.6,45.6
Shares_Diluted,5.1029,4.688,3.3909,2.917,1.6071,1.5239,1.4457,1.444,1.444,1.444
Total_Assets,34.2,56.6,53.5,53.4,67.5,117.0,91.9,127.8,120.0,50.5
Total_Liabilities,16.2,55.4,37.0,41.6,37.1,35.0,41.3,39.1,25.4,
