AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,775.1,320.5,319.5,864.0,1004.3,571.3,1376.8,
Cash_from_Operations,1371.7,525.6,171.4,564.2,670.0,259.9,61.2,
Diluted_EPS,1.612,0.445,-2.462,0.058,0.749,0.315,-1.369,
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
LT_Debt,2140.8,825.6,1068.6,1057.4,691.6,390.8,0.0,0.0
Net_Income,515.0,138.2,-682.8,16.1,199.9,75.6,-226.8,
Revenue,2131.3,1029.9,580.5,944.3,891.0,429.9,98.8,
Shares_Diluted,322.816,310.17,277.368,276.632,266.855,239.754,165.684,50.0
Total_Assets,8492.6,3804.6,3827.4,4688.3,4260.0,3616.6,2651.6,
Total_Liabilities,5556.8,1053.9,1223.5,1430.2,1159.8,782.3,296.5,
