AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,58.0,18.0,8.0,37.0,44.0,35.0,26.0,12.0,12.0,9.0
Cash_from_Operations,747.0,168.0,79.0,145.0,-159.0,356.0,158.0,131.0,213.0,196.0
Diluted_EPS,2.933,1.743,-2.365,2.427,3.041,3.27,1.697,1.758,1.6869999999999998,1.293
Goodwill_Intangibles,2693.0,2818.0,81.0,89.0,81.0,72.0,70.0,74.0,80.0,
LT_Debt,3753.0,4241.0,1925.0,1575.0,1363.0,1065.0,1184.0,1136.0,1344.0,670.0
Net_Income,352.0,176.0,-201.0,216.0,298.0,327.0,168.0,174.0,167.0,128.0
Revenue,3835.0,2335.0,894.0,1838.0,1999.0,1711.0,1583.0,1475.0,1317.0,1224.0
Shares_Diluted,120.0,101.0,85.0,89.0,98.0,100.0,99.0,98.9783,98.9783,98.9783
Total_Assets,8004.0,8008.0,3134.0,3079.0,2753.0,2384.0,2180.0,1724.0,1621.0,1568.0
Total_Liabilities,5853.0,6020.0,2760.0,2509.0,2137.0,1866.0,2013.0,1830.0,1994.0,2103.0
